DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
1,0101,5,2022,18,4,2022,1,0115,31,34,4,4,320,320,2,3,97,97
1,0115,12,2022,4,8,2022,1,0115,48,42,4,4,320,320,4,3,97,97
1,0115,9,2022,7,7,2022,1,0115,31,25,4,9,320,320,3,4,97,97
1,0114,2,2023,20,12,2022,1,0115,50,47,4,4,320,320,5,9,97,97
1,0115,6,2022,1,2,2022,1,0115,999,999,9,9,320,320,9,9,97,97
1,0101,5,2022,7,4,2022,1,0115,999,999,9,9,320,320,9,9,97,97
1,0101,5,2022,19,4,2022,1,0115,999,999,9,9,320,320,9,9,97,97
1,0115,11,2022,9,8,2022,1,0115,999,999,9,9,320,320,9,9,97,97
1,0115,2,2023,3,10,2022,1,0115,999,999,9,9,320,222,9,9,97,97
1,0115,6,2022,5,4,2022,1,0115,999,999,9,9,320,320,1,1,97,97
19,1904,12,2022,23,9,2022,1,0115,999,999,9,9,320,320,1,1,97,97
1,0101,1,2023,26,9,2022,1,0115,999,999,9,9,320,320,1,1,97,97
1,0101,10,2022,4,10,2022,1,0115,999,999,9,9,9999,9999,1,1,97,97
1,0101,1,2023,4,11,2022,1,0115,999,999,9,9,320,320,1,1,97,97
1,0101,2,2023,22,12,2022,1,0115,999,999,9,9,320,320,1,1,97,97
1,0101,1,2023,8,12,2022,1,0115,35,999,9,9,320,320,1,1,97,97
1,0101,9,2022,12,8,2022,1,0115,999,999,9,9,320,320,9,1,97,97
1,0101,9,2022,19,7,2022,1,0115,36,30,9,9,840,320,1,3,97,97
1,0101,3,2022,14,2,2022,1,0115,30,30,4,4,320,320,4,3,97,97
1,0117,1,2023,15,12,2022,1,0115,36,30,4,4,320,320,4,3,97,97
1,0115,2,2023,1,8,2022,1,0115,25,26,9,4,724,320,1,4,97,97
1,0101,1,2023,7,12,2022,1,0115,24,23,5,5,320,320,3,4,97,97
1,0117,1,2023,9,12,2022,1,0115,26,24,4,5,320,320,3,4,97,97
1,0115,2,2023,20,9,2022,1,0115,31,24,4,9,320,320,3,4,97,97
1,0115,11,2022,20,9,2022,1,0115,31,28,4,4,320,320,3,4,97,97
1,0101,4,2022,3,3,2022,1,0115,22,21,5,4,320,320,4,4,97,97
1,0101,9,2022,26,8,2022,1,0115,21,22,4,4,320,320,4,4,97,97
1,0101,8,2022,22,7,2022,1,0115,31,25,4,4,320,320,4,4,97,97
1,0101,3,2022,2,2,2022,1,0115,27,26,4,4,320,320,4,4,97,97
1,0115,8,2022,13,6,2022,1,0115,27,26,4,4,320,320,4,4,97,97
1,0101,10,2022,20,9,2022,1,0115,28,26,4,4,320,320,4,4,97,97
1,0101,3,2022,15,2,2022,1,0115,26,27,4,4,320,320,4,4,97,97
1,0115,12,2022,24,11,2022,1,0115,28,27,4,4,320,320,4,4,97,97
3,0301,4,2022,29,3,2022,1,0115,32,28,9,5,320,840,4,4,97,97
1,0115,6,2022,11,4,2022,1,0115,29,29,4,4,320,320,4,4,97,97
1,0101,9,2022,25,8,2022,1,0115,36,30,4,9,320,320,4,4,97,97
1,0115,12,2022,14,11,2022,1,0115,43,31,4,4,320,320,4,4,97,97
1,0101,8,2022,11,7,2022,1,0115,25,29,4,4,320,320,4,5,97,97
1,0115,2,2022,5,1,2022,1,0115,999,999,9,9,320,320,9,9,97,97
1,0101,3,2022,25,2,2022,1,0115,999,999,9,9,320,320,9,9,97,97
1,0101,5,2022,5,4,2022,1,0115,999,999,9,9,320,320,9,9,97,97
1,0115,6,2022,13,5,2022,1,0115,999,999,9,9,320,320,9,9,97,97
19,1905,7,2022,9,6,2022,1,0115,999,999,9,9,320,320,9,9,97,97
1,0101,2,2023,13,6,2022,1,0115,999,999,9,9,320,320,9,9,97,97
1,0101,12,2022,15,6,2022,1,0115,999,999,9,9,320,320,9,9,97,97
1,0117,7,2022,15,7,2022,1,0115,999,999,9,9,320,320,9,9,97,97
1,0115,10,2022,19,7,2022,1,0115,999,999,9,9,320,320,9,9,97,97
22,2214,8,2022,21,7,2022,1,0115,999,999,9,9,320,320,9,9,97,97
1,0101,9,2022,24,8,2022,1,0115,999,999,9,9,320,320,9,9,97,97
1,0101,10,2022,27,9,2022,1,0115,999,999,9,9,320,320,9,9,97,97
20,2001,12,2022,23,11,2022,1,0115,999,999,9,9,320,320,9,9,97,97
1,0115,1,2023,12,12,2022,1,0115,999,999,9,9,320,320,9,9,97,97
1,0115,12,2022,13,12,2022,1,0115,999,999,9,9,320,320,9,9,97,97
1,0101,1,2023,19,12,2022,1,0115,999,999,9,9,320,320,9,9,97,97
1,0114,2,2023,6,9,2022,1,0115,30,28,4,4,320,320,9,9,97,97
1,0115,6,2022,23,5,2022,1,0115,34,29,4,4,320,320,9,9,97,97
1,0115,7,2022,24,2,2022,1,0115,38,32,4,4,320,320,9,9,97,97
1,0115,1,2022,11,1,2022,1,0115,44,32,9,9,320,320,9,9,97,97
6,0614,12,2022,31,8,2022,1,0115,37,33,4,9,320,320,9,9,97,97
1,0101,12,2022,9,11,2022,1,0115,35,35,4,4,320,320,9,9,97,97
1,0101,7,2022,13,6,2022,1,0115,32,38,4,5,320,484,9,9,97,97
1,0115,12,2022,12,10,2022,1,0115,45,40,4,4,320,320,9,9,97,97
1,0115,12,2022,1,12,2022,1,0115,35,42,4,4,320,320,9,9,97,97
5,0509,4,2022,8,4,2022,1,0115,55,46,9,9,320,320,9,9,97,97
5,0504,4,2023,14,12,2022,1,0115,51,50,4,4,320,320,9,9,97,97
1,0101,2,2022,8,2,2022,1,0115,26,23,4,4,320,320,4,4,97,97
1,0101,1,2023,28,11,2022,1,0115,999,999,9,9,320,320,9,1,97,99
1,0101,10,2022,24,10,2022,1,0115,999,999,9,9,320,320,9,9,97,99
1,0111,3,2022,9,2,2022,1,0115,999,999,9,9,320,320,9,9,97,99
1,0115,6,2022,16,3,2022,1,0115,999,999,9,9,320,320,9,9,97,99
3,0301,6,2023,27,9,2022,3,0315,31,27,1,4,320,320,4,4,97,97
1,0101,12,2022,13,12,2022,3,0315,36,34,4,1,320,320,4,4,97,97
4,0415,2,2023,7,12,2022,4,0415,22,21,4,4,320,320,3,4,97,32
4,0415,11,2022,6,10,2022,4,0415,25,23,4,4,320,320,4,3,97,97
4,0415,4,2022,1,3,2022,4,0415,31,23,4,4,320,320,4,3,97,97
1,0115,4,2022,28,3,2022,4,0415,25,29,1,1,320,320,3,4,97,97
10,1015,4,2022,22,3,2022,10,1015,35,999,4,9,320,320,3,9,97,97
12,1215,7,2022,14,6,2022,12,1215,999,999,4,4,320,320,2,2,97,97
12,1219,6,2022,10,5,2022,12,1215,35,30,4,4,320,320,3,2,97,97
12,1215,1,2023,18,10,2022,12,1215,22,19,1,4,320,320,2,2,97,97
12,1215,10,2022,11,8,2022,12,1215,35,47,4,4,320,320,2,2,97,97
12,1215,12,2022,18,10,2022,12,1215,30,23,4,4,320,320,3,3,97,97
12,1216,2,2023,15,12,2022,12,1215,31,29,9,4,320,320,9,3,97,97
9,0903,2,2023,13,6,2022,12,1215,42,29,4,4,320,320,2,4,97,97
12,1215,4,2022,3,3,2022,12,1215,32,29,4,4,320,320,4,4,97,97
12,1215,2,2023,10,5,2022,12,1215,31,30,4,4,320,320,4,4,97,97
12,1215,10,2022,26,8,2022,12,1215,40,47,4,4,320,320,4,4,97,97
12,1214,4,2022,25,4,2022,12,1215,36,48,4,4,320,320,4,4,97,97
1,0101,2,2023,7,4,2022,12,1215,26,25,4,4,320,320,5,4,97,97
12,1215,5,2022,15,3,2022,12,1215,36,28,4,4,320,320,5,4,97,97
12,1215,11,2022,3,11,2022,12,1215,30,27,4,4,320,320,5,5,97,97
12,1215,10,2022,28,9,2022,12,1215,32,31,4,4,320,320,5,5,97,97
12,1215,6,2023,22,9,2022,12,1215,41,999,9,9,320,320,1,1,97,99
12,1215,3,2022,5,2,2022,12,1215,37,999,4,4,320,320,5,9,97,99
1,0101,11,2022,24,10,2022,14,1415,29,24,4,4,320,320,3,4,97,97
1,0101,11,2022,27,10,2022,14,1415,41,39,4,4,320,320,5,4,97,97
14,1413,1,2023,11,8,2022,14,1415,999,999,9,9,320,320,9,9,97,99
16,1615,8,2022,29,6,2022,16,1615,40,43,4,4,320,320,4,4,97,43
17,1707,4,2022,31,1,2022,16,1615,40,32,9,9,320,320,1,1,97,97
21,2101,7,2022,4,3,2022,16,1615,36,33,1,1,320,320,3,1,97,97
10,1003,10,2022,29,9,2022,16,1615,36,36,4,4,320,320,4,2,97,97
1,0101,2,2022,1,2,2022,22,2215,40,33,4,4,320,320,4,4,97,97
1,0116,4,2022,30,3,2022,1,0116,36,36,4,4,320,320,9,4,97,31
1,0103,11,2022,5,10,2022,1,0116,36,33,4,4,320,320,9,4,97,41
1,0101,8,2022,15,6,2022,1,0116,33,33,4,4,320,320,4,4,97,43
1,0115,11,2022,12,9,2022,1,0116,33,29,4,4,320,320,9,3,97,97
1,0116,8,2022,11,7,2022,1,0116,30,26,4,4,320,320,4,3,97,97
1,0101,7,2022,17,6,2022,1,0116,29,29,4,4,320,320,2,4,97,97
1,0116,9,2022,12,8,2022,1,0116,35,32,4,4,320,320,3,9,97,97
1,0116,7,2022,6,5,2022,1,0116,38,46,4,4,320,320,2,2,97,97
1,0116,8,2022,20,7,2022,1,0116,31,26,4,4,320,320,3,4,97,97
1,0116,11,2022,6,10,2022,1,0116,29,28,4,4,320,320,3,4,97,97
1,0101,3,2022,4,3,2022,1,0116,34,31,4,4,320,320,3,4,97,97
1,0101,12,2022,12,12,2022,1,0116,22,23,4,4,320,320,4,4,97,97
1,0101,9,2022,24,8,2022,1,0116,999,999,9,9,320,320,9,9,97,97
1,0101,5,2022,8,4,2022,1,0116,24,20,4,4,320,320,3,2,97,97
1,0111,5,2022,18,5,2022,1,0116,34,32,4,4,320,320,9,4,97,97
1,0111,8,2022,12,7,2022,1,0116,999,999,9,9,320,320,9,9,97,99
3,0312,12,2022,16,12,2022,3,0316,999,999,9,9,320,320,9,9,97,97
1,0101,7,2022,17,5,2022,4,0416,999,999,9,9,320,320,9,9,97,43
4,0416,7,2022,16,5,2022,4,0416,33,28,4,4,320,320,4,4,97,97
9,0901,7,2022,12,7,2022,9,0916,31,29,1,1,320,320,3,4,97,97
9,0901,3,2022,23,2,2022,9,0916,55,58,9,9,320,320,1,1,97,97
9,0901,4,2022,25,2,2022,9,0916,27,27,1,1,320,320,3,3,97,97
9,0903,2,2023,27,10,2022,12,1216,26,21,4,4,320,320,4,2,97,97
9,0903,11,2022,28,4,2022,12,1216,25,26,4,4,320,320,3,4,97,97
12,1216,12,2022,17,10,2022,12,1216,27,26,4,4,320,320,4,4,97,97
12,1215,8,2022,2,6,2022,12,1216,29,28,4,1,320,320,5,4,97,97
14,1416,3,2022,28,1,2022,14,1416,46,44,1,1,320,320,4,5,97,43
14,1416,7,2022,31,5,2022,14,1416,999,999,9,9,320,320,9,9,97,97
1,0111,10,2022,7,10,2022,14,1416,999,999,9,9,320,320,9,9,97,97
1,0101,10,2022,19,8,2022,16,1616,48,53,4,9,320,320,5,2,97,97
16,1601,10,2022,15,3,2022,16,1616,43,35,4,4,320,320,3,3,97,97
22,2216,4,2022,3,3,2022,22,2216,35,34,4,4,320,320,3,4,97,32
22,2207,5,2023,8,9,2022,22,2216,31,22,4,4,320,320,3,3,97,97
22,2216,6,2022,28,3,2022,22,2216,26,28,4,4,320,320,3,4,97,97
22,2216,6,2022,7,2,2022,22,2216,26,26,4,4,320,320,4,4,97,97
22,2201,2,2023,21,12,2022,22,2216,28,26,4,4,320,320,4,4,97,97
22,2216,12,2022,25,11,2022,22,2216,32,27,4,4,320,320,4,4,97,97
1,0111,5,2022,16,2,2022,1,0117,56,56,4,5,320,320,4,4,97,32
1,0101,9,2022,29,8,2022,1,0117,42,45,4,4,320,320,4,4,97,23
1,0111,11,2022,4,11,2022,1,0117,44,43,4,4,320,320,9,5,97,23
1,0117,3,2022,9,3,2022,1,0117,35,36,4,4,320,320,4,4,97,23
19,1911,12,2022,17,10,2022,1,0117,37,35,4,4,320,320,4,6,97,26
1,0101,1,2023,12,12,2022,1,0117,42,32,4,4,320,320,4,4,97,31
1,0101,7,2022,30,5,2022,1,0117,42,36,4,4,320,320,4,4,97,41
1,0101,3,2022,19,1,2022,1,0117,42,45,4,4,320,320,4,4,97,41
14,1401,12,2022,28,3,2022,1,0117,37,40,4,4,320,320,4,4,97,43
1,0117,6,2022,6,5,2022,1,0117,25,25,4,4,320,320,3,4,97,73
5,0513,3,2022,18,2,2022,1,0117,53,55,4,4,320,320,2,2,97,97
1,0101,7,2022,20,6,2022,1,0117,39,32,4,4,320,320,3,2,97,97
6,0608,7,2022,18,7,2022,1,0117,40,41,4,4,320,320,2,2,97,97
1,0117,3,2022,21,3,2022,1,0117,33,30,4,4,320,320,4,4,97,97
1,0101,11,2022,5,10,2022,1,0117,42,44,4,4,320,320,5,4,97,97
1,0117,7,2022,29,4,2022,1,0117,999,999,9,9,320,320,9,9,97,97
1,0101,9,2022,26,5,2022,1,0117,38,37,4,4,320,320,9,1,97,97
1,0101,8,2022,12,7,2022,1,0117,27,25,4,4,320,320,3,3,97,97
9,0920,6,2022,21,2,2022,1,0117,22,20,4,4,320,320,4,3,97,97
1,0101,10,2022,3,8,2022,1,0117,28,45,4,9,320,320,3,4,97,97
1,0117,10,2022,3,8,2022,1,0117,37,45,4,4,320,320,3,4,97,97
1,0101,9,2022,19,8,2022,1,0117,25,25,4,4,320,320,4,4,97,97
17,1712,1,2023,16,6,2022,1,0117,27,26,4,9,320,320,4,4,97,97
14,1401,5,2022,18,3,2022,7,0717,43,36,1,9,320,320,3,2,97,97
9,0917,12,2022,6,12,2022,9,0917,31,22,4,4,320,320,3,4,97,34
9,0917,10,2022,27,4,2022,9,0917,33,30,4,4,320,320,4,3,97,97
9,0917,12,2022,14,11,2022,9,0917,22,20,4,4,320,320,3,4,97,97
12,1221,6,2022,28,3,2022,9,0917,999,999,9,9,320,320,9,9,97,97
11,1101,8,2022,6,5,2022,9,0917,43,999,9,9,320,320,4,1,97,99
9,0901,8,2022,25,8,2022,9,0917,39,999,4,9,320,320,4,9,97,99
19,1903,5,2022,24,3,2022,10,1017,999,999,9,9,320,320,1,9,97,97
12,1217,3,2023,19,8,2022,12,1217,31,31,4,4,320,320,4,1,97,97
9,0910,10,2022,30,8,2022,12,1217,34,36,4,4,320,320,2,2,97,97
12,1218,2,2023,15,12,2022,12,1217,24,22,4,4,320,320,3,3,97,97
12,1217,12,2022,24,11,2022,12,1217,37,29,4,4,320,320,5,4,97,97
17,1706,3,2022,25,2,2022,16,1617,35,47,4,1,320,320,3,1,97,97
9,0920,2,2023,26,11,2022,22,2217,40,39,4,4,320,320,2,2,97,97
22,2217,9,2022,20,7,2022,22,2217,38,31,4,4,320,320,9,3,97,97
1,0111,11,2022,22,10,2022,22,2217,31,29,4,4,320,320,1,1,97,97
1,0111,4,2022,22,3,2022,22,2217,29,27,4,4,320,320,4,4,97,97
7,0718,2,2022,24,1,2022,7,0718,30,31,1,1,320,320,4,4,97,97
7,0718,6,2022,22,4,2022,7,0718,36,32,1,1,320,320,4,4,97,97
10,1012,6,2022,19,5,2022,10,1018,40,38,9,4,320,320,9,4,97,97
14,1401,1,2023,28,10,2022,14,1418,28,22,4,4,320,320,3,3,97,97
9,0901,10,2022,4,10,2022,9,0919,34,31,9,4,320,320,3,4,97,32
10,1019,7,2022,22,6,2022,10,1019,26,24,4,1,320,320,4,4,97,97
1,0101,6,2022,31,5,2022,12,1219,45,37,4,4,320,320,9,9,97,23
12,1219,7,2022,20,6,2022,12,1219,25,30,4,4,320,320,4,4,97,42
12,1219,8,2022,21,7,2022,12,1219,52,57,4,4,320,320,1,1,97,97
12,1219,4,2022,28,2,2022,12,1219,32,35,4,4,320,320,4,3,97,97
12,1215,3,2022,31,1,2022,12,1219,27,25,4,4,320,320,4,4,97,97
12,1215,12,2022,26,10,2022,12,1219,34,36,4,4,320,320,3,5,97,97
13,1319,6,2022,20,4,2022,13,1319,31,31,4,4,320,320,3,3,97,97
14,1415,6,2022,26,5,2022,14,1419,999,41,4,4,320,320,3,4,97,23
14,1415,10,2022,2,8,2022,14,1419,30,29,4,4,320,320,3,3,97,97
12,1221,6,2022,3,6,2022,9,0920,34,38,4,4,320,320,4,4,97,23
12,1222,2,2022,3,2,2022,9,0920,32,25,4,4,320,320,5,3,97,41
9,0922,7,2022,8,4,2022,9,0920,999,43,9,5,320,320,9,4,97,43
9,0920,10,2022,20,6,2022,9,0920,35,31,4,4,320,320,5,4,97,43
9,0920,4,2022,22,4,2022,9,0920,36,36,4,4,320,320,5,4,97,52
9,0920,5,2022,16,3,2022,9,0920,40,38,4,4,320,320,4,3,97,52
9,0920,6,2022,27,5,2022,9,0920,999,999,9,9,320,320,9,9,97,75
12,1220,4,2022,31,3,2022,9,0920,46,46,4,4,320,320,3,1,97,97
9,0920,10,2022,24,10,2022,9,0920,24,23,4,4,320,320,3,2,97,97
9,0922,8,2022,12,8,2022,9,0920,31,23,4,4,320,320,4,2,97,97
5,0501,11,2022,18,11,2022,9,0920,30,29,4,4,320,320,3,3,97,97
9,0922,9,2022,17,8,2022,9,0920,25,23,4,4,320,320,3,3,97,97
9,0922,7,2022,30,6,2022,9,0920,27,29,4,4,320,320,3,4,97,97
12,1220,10,2022,22,9,2022,9,0920,999,999,9,9,320,320,9,9,97,97
9,0920,4,2022,18,3,2022,9,0920,33,30,4,4,320,320,9,9,97,97
9,0920,5,2022,25,2,2022,9,0920,999,999,9,9,320,320,1,1,97,97
11,1101,11,2022,1,9,2022,9,0920,999,999,9,9,320,320,1,1,97,97
9,0920,12,2022,18,11,2022,9,0920,999,999,9,9,320,320,1,1,97,97
9,0920,9,2022,27,5,2022,9,0920,999,999,9,9,320,320,9,1,97,97
9,0901,3,2022,1,3,2022,9,0920,30,26,4,4,320,320,3,2,97,97
9,0920,8,2022,11,8,2022,9,0920,39,32,4,4,320,320,1,4,97,97
9,0920,12,2022,5,12,2022,9,0920,31,30,9,4,320,320,3,4,97,97
9,0917,11,2022,2,11,2022,9,0920,25,23,4,4,320,320,4,4,97,97
9,0920,11,2022,7,11,2022,9,0920,34,27,4,4,320,320,4,4,97,97
9,0920,6,2022,25,3,2022,9,0920,42,42,4,4,320,320,4,5,97,97
9,0920,9,2022,11,7,2022,9,0920,42,999,4,9,320,320,2,9,97,97
9,0920,8,2022,10,6,2022,9,0920,24,20,4,4,320,320,4,9,97,97
9,0920,2,2022,17,1,2022,9,0920,999,999,9,9,320,320,9,9,97,97
9,0920,10,2022,25,1,2022,9,0920,999,999,9,9,320,320,9,9,97,97
12,1222,4,2022,11,3,2022,9,0920,999,999,9,9,320,320,9,9,97,97
9,0922,9,2022,12,5,2022,9,0920,999,999,9,9,320,320,9,9,97,97
9,0920,11,2022,12,5,2022,9,0920,999,999,9,9,320,320,9,9,97,97
12,1217,8,2022,18,5,2022,9,0920,999,999,9,9,320,320,9,9,97,97
9,0901,5,2022,19,5,2022,9,0920,999,999,5,4,840,320,9,9,97,97
9,0920,8,2022,31,5,2022,9,0920,999,999,9,9,320,320,9,9,97,97
9,0920,11,2022,19,7,2022,9,0920,999,999,9,9,320,320,9,9,97,97
9,0920,12,2022,6,8,2022,9,0920,999,999,9,9,320,320,9,9,97,97
9,0920,9,2022,30,8,2022,9,0920,999,999,9,9,320,320,9,9,97,97
9,0920,8,2022,23,5,2022,9,0920,36,33,4,4,320,320,9,9,97,97
9,0920,3,2022,8,3,2022,9,0920,23,34,4,9,320,320,4,9,97,99
10,1020,12,2022,2,11,2022,10,1020,25,29,4,4,320,320,4,4,97,97
10,1012,12,2022,2,11,2022,10,1020,33,28,4,4,320,320,3,4,97,97
10,1020,4,2023,12,8,2022,10,1020,999,999,9,9,320,320,9,9,97,97
10,1020,1,2023,28,11,2022,10,1020,999,999,9,9,320,320,9,9,97,97
10,1020,6,2022,24,5,2022,10,1020,24,22,4,4,320,320,3,3,97,97
12,1220,4,2023,15,12,2022,12,1220,34,34,4,4,320,320,4,4,97,23
12,1214,9,2022,23,9,2022,12,1220,30,30,4,4,320,320,3,3,97,97
15,1501,12,2022,5,8,2022,12,1220,29,28,4,4,320,320,3,4,97,97
13,1301,9,2022,27,9,2022,13,1320,28,28,1,1,320,320,4,2,97,97
14,1420,7,2022,29,4,2022,14,1420,26,23,1,1,320,320,3,4,97,97
14,1420,12,2022,30,11,2022,14,1420,22,26,1,1,320,320,3,4,97,97
14,1420,2,2022,19,1,2022,14,1420,32,29,1,4,320,320,4,4,97,97
9,0921,5,2022,13,5,2022,9,0921,32,36,4,4,320,320,3,9,97,23
9,0921,4,2022,25,2,2022,9,0921,40,38,1,1,320,320,1,1,97,97
12,1222,4,2022,11,3,2022,9,0921,32,28,9,4,320,320,1,2,97,97
9,0901,9,2022,30,8,2022,9,0921,57,57,9,4,320,320,4,9,97,97
9,0921,3,2022,10,2,2022,9,0921,999,999,9,9,320,320,1,1,97,97
1,0101,12,2022,5,10,2022,9,0921,34,30,4,4,320,320,3,9,97,97
9,0920,7,2022,25,4,2022,9,0921,28,24,4,4,320,320,5,4,97,97
12,1221,2,2023,21,9,2022,12,1221,41,34,4,4,320,320,3,3,97,97
1,0101,7,2022,1,6,2022,14,1421,63,31,4,4,320,320,5,4,97,41
14,1421,11,2022,6,10,2022,14,1421,34,28,4,4,320,320,4,3,97,97
9,0921,6,2022,3,6,2022,9,0922,38,28,4,4,320,320,2,4,97,34
9,0921,12,2022,18,11,2022,9,0922,35,32,4,4,320,320,3,2,97,75
12,1222,1,2023,19,12,2022,9,0922,41,35,9,4,320,320,1,2,97,97
9,0920,6,2022,6,6,2022,9,0922,30,24,4,4,320,320,4,3,97,97
9,0922,11,2022,28,10,2022,9,0922,999,999,4,4,320,320,2,2,97,97
9,0922,6,2022,6,6,2022,9,0922,999,999,4,4,320,320,4,2,97,97
9,0920,4,2023,17,1,2022,9,0922,33,34,4,4,320,320,5,4,97,97
12,1222,8,2022,15,7,2022,12,1222,40,38,4,4,320,320,3,4,97,23
12,1222,7,2022,23,6,2022,12,1222,32,25,4,4,320,320,4,2,97,97
12,1222,8,2022,8,8,2022,12,1222,30,23,4,4,320,320,4,3,97,97
12,1222,9,2022,29,7,2022,12,1222,29,25,4,4,320,320,4,4,97,97
9,0920,4,2022,28,3,2022,12,1222,37,29,9,9,320,320,9,9,97,97
12,1222,12,2022,28,11,2022,12,1222,38,35,9,9,320,320,9,9,97,97
5,0501,10,2022,11,5,2022,9,0923,25,27,4,4,320,320,4,4,97,23
9,0901,9,2022,6,9,2022,9,0923,33,22,4,5,320,320,4,3,97,51
9,0901,11,2022,18,10,2022,9,0923,29,25,4,4,320,320,5,3,97,97
9,0901,4,2023,24,11,2022,9,0923,29,27,4,1,320,320,4,4,97,97
9,0901,2,2022,1,2,2022,12,1223,32,31,1,1,320,320,4,4,97,23
9,0901,2,2022,2,2,2022,9,0924,27,27,4,1,320,320,4,2,97,97
13,1324,12,2022,11,7,2022,13,1324,30,25,4,4,320,320,4,3,97,97
13,1324,5,2023,28,11,2022,13,1324,30,25,4,4,320,320,3,5,97,97
12,1225,5,2022,31,3,2022,12,1225,28,26,4,4,320,320,3,2,97,97
13,1325,7,2022,11,7,2022,13,1325,36,32,9,1,320,320,3,4,97,34
13,1325,8,2022,6,7,2022,13,1325,31,30,1,9,320,320,3,1,97,97
13,1326,8,2022,17,5,2022,13,1326,32,29,4,1,320,320,3,4,97,97
13,1327,5,2022,26,4,2022,13,1327,26,24,4,1,320,320,4,4,97,41
1,0101,2,2022,1,2,2022,13,1327,999,999,9,9,320,320,9,9,97,97
12,1229,8,2022,25,7,2022,12,1229,35,33,1,4,320,320,1,4,97,23
13,1301,10,2022,24,10,2022,13,1329,43,30,9,1,320,320,1,3,97,97
9,0901,9,2022,9,8,2022,13,1332,30,23,4,4,320,320,4,2,97,97
1,0111,4,2022,21,3,2022,1,0101,999,999,9,9,320,320,1,9,99,23
1,0101,8,2022,30,6,2022,1,0101,48,52,9,4,320,320,6,4,99,23
1,0101,1,2023,20,12,2022,1,0101,999,999,9,9,320,320,1,9,99,33
1,0101,8,2022,30,3,2022,1,0101,999,40,9,4,9999,320,9,4,99,33
1,0101,10,2022,9,5,2022,1,0101,999,54,9,4,320,320,9,3,99,51
1,0101,12,2022,29,8,2022,1,0101,999,72,9,4,320,320,9,4,99,51
1,0115,7,2022,3,6,2022,1,0101,999,45,9,4,320,320,1,4,99,52
5,0504,12,2022,12,8,2022,1,0101,50,49,9,4,320,320,1,3,99,75
1,0116,6,2022,25,2,2022,1,0101,999,999,9,9,320,320,1,1,99,97
1,0101,2,2023,18,8,2022,1,0101,999,64,9,4,320,320,1,2,99,97
1,0101,8,2022,27,5,2022,1,0101,999,47,9,5,320,340,9,5,99,97
1,0117,12,2022,5,12,2022,1,0101,32,27,9,9,320,320,9,9,99,97
1,0101,5,2022,10,1,2022,1,0101,999,67,9,9,320,720,9,9,99,97
1,0101,4,2022,10,2,2022,1,0101,999,999,9,9,320,320,9,1,99,97
1,0101,7,2022,9,6,2022,1,0101,999,999,9,9,320,320,1,9,99,97
3,0308,1,2023,5,12,2022,1,0101,999,999,9,9,320,320,1,9,99,97
1,0117,3,2022,14,1,2022,1,0101,999,999,9,9,320,320,9,9,99,97
1,0101,9,2022,9,8,2022,1,0101,999,999,9,9,320,320,9,9,99,97
9,0901,11,2022,7,9,2022,1,0101,999,999,9,9,320,720,1,1,99,97
1,0101,7,2022,15,6,2022,1,0101,85,68,9,9,320,320,1,1,99,99
1,0101,1,2023,18,3,2022,1,0101,999,999,9,9,320,320,1,1,99,99
1,0101,3,2022,13,1,2022,1,0101,999,999,9,9,320,320,1,1,99,99
1,0101,3,2022,17,2,2022,1,0101,999,999,9,9,320,320,1,1,99,99
2,0201,3,2022,22,2,2022,1,0101,999,999,9,9,320,320,1,1,99,99
1,0101,4,2022,10,3,2022,1,0101,999,999,9,9,320,320,1,1,99,99
1,0101,5,2022,16,3,2022,1,0101,999,999,9,9,320,320,1,1,99,99
1,0115,4,2022,23,3,2022,1,0101,999,999,9,9,320,320,1,1,99,99
1,0101,8,2022,24,3,2022,1,0101,999,999,9,9,320,320,1,1,99,99
1,0101,6,2022,11,5,2022,1,0101,999,999,9,9,320,320,1,1,99,99
1,0101,8,2022,25,7,2022,1,0101,999,999,9,9,320,320,1,1,99,99
1,0101,8,2022,26,7,2022,1,0101,999,999,9,9,320,320,1,1,99,99
1,0102,9,2022,10,8,2022,1,0101,999,999,9,9,320,320,1,1,99,99
1,0101,8,2022,11,8,2022,1,0101,999,999,9,9,320,320,1,1,99,99
1,0101,9,2022,19,8,2022,1,0101,999,999,9,9,320,320,1,1,99,99
1,0103,10,2022,19,8,2022,1,0101,999,999,9,9,320,320,1,1,99,99
10,1001,9,2022,20,9,2022,1,0101,999,999,9,9,320,320,1,1,99,99
1,0101,1,2023,27,10,2022,1,0101,999,999,9,9,320,320,1,1,99,99
1,0101,1,2023,5,12,2022,1,0101,999,999,9,9,320,320,1,1,99,99
4,0401,2,2023,29,12,2022,1,0101,999,999,9,9,320,320,1,1,99,99
1,0101,8,2022,16,5,2022,1,0101,999,999,9,9,320,320,1,1,99,99
1,0101,3,2022,18,2,2022,1,0101,999,999,9,9,320,320,1,1,99,99
1,0106,4,2022,16,3,2022,1,0101,999,999,9,9,320,320,1,1,99,99
1,0111,6,2022,13,5,2022,1,0101,999,999,9,9,320,320,1,1,99,99
1,0101,8,2022,20,6,2022,1,0101,999,999,9,9,320,320,1,1,99,99
